time,seconds_elapsed,dBFS
1717857524186000000,19.776999755859375,-46.11241149902344
1717857524286000000,19.877000244140625,-47.722618103027344
1717857524403000000,19.994,-44.37744903564453
1717857524503000000,20.094,-47.16584014892578
1717857524603000000,20.194,-43.01802062988281
1717857524719000000,20.31,-46.957210540771484
1717857524819000000,20.41,-48.1879997253418
1717857524936000000,20.527,-32.859779357910156
1717857525036000000,20.627,-36.231658935546875
1717857525136000000,20.727,-40.478179931640625
1717857525236000000,20.827,-43.35599136352539
1717857525336000000,20.927,-45.379024505615234
1717857525452000000,21.043,-47.29120635986328
1717857525552000000,21.143,-49.46110534667969
1717857525651000000,21.242,-47.77167510986328
1717857525752000000,21.343,-45.34801483154297
1717857525852000000,21.443,-47.286128997802734
1717857525952000000,21.543,-36.829193115234375
1717857526051000000,21.642,-40.317134857177734
1717857526168000000,21.759,-43.30669403076172
1717857526268000000,21.859,-46.72134780883789
1717857526368000000,21.959,-44.705875396728516
1717857526468000000,22.059,-47.4071044921875
1717857526568000000,22.159,-46.82952117919922
1717857526668000000,22.259,-48.83068084716797
1717857526768000000,22.359,-46.37167739868164
1717857526868000000,22.459,-47.86728286743164
1717857526967000000,22.558,-31.357023239135742
1717857527084000000,22.675,-35.39657974243164
1717857527184000000,22.775,-39.160186767578125
1717857527284000000,22.875,-42.774986267089844
1717857527400000000,22.991,-45.43680953979492
1717857527517000000,23.108,-48.58283996582031
1717857527617000000,23.208,-48.005760192871094
1717857527717000000,23.308,-42.22345733642578
1717857527817000000,23.408,-45.06704330444336
1717857527917000000,23.508,-46.7081298828125
1717857528016000000,23.607,-37.7822380065918
1717857528116000000,23.707,-41.337345123291016
1717857528233000000,23.824,-43.84027099609375
1717857528333000000,23.924,-45.21642303466797
1717857528433000000,24.024,-36.25270462036133
1717857528533000000,24.124,-39.285118103027344
1717857528633000000,24.224,-42.90938949584961
1717857528733000000,24.324,-45.242008209228516
1717857528833000000,24.424,-46.78656768798828
1717857528932000000,24.523,-48.796630859375
1717857529032000000,24.623,-30.840242385864258
1717857529149000000,24.74,-35.407203674316406
1717857529249000000,24.84,-39.46861267089844
1717857529349000000,24.94,-42.54464340209961
1717857529449000000,25.04,-44.77753448486328
1717857529549000000,25.14,-44.51193618774414
1717857529648000000,25.239,-45.202903747558594
1717857529748000000,25.339,-40.476837158203125
1717857529865000000,25.456,-44.42169952392578
1717857529965000000,25.556,-45.99818420410156
1717857530065000000,25.656,-29.4001522064209
1717857530165000000,25.756,-33.78596115112305
1717857530265000000,25.856,-37.19549560546875
1717857530365000000,25.956,-40.90258026123047
1717857530464000000,26.055,-44.41135025024414
1717857530564000000,26.155,-45.50533676147461
1717857530664000000,26.255,-44.89813995361328
1717857530781000000,26.372,-46.964534759521484
1717857530881000000,26.472,-48.39503860473633
1717857530981000000,26.572,-46.69308090209961
1717857531081000000,26.672,-32.93643569946289
1717857531181000000,26.772,-36.15779495239258
1717857531281000000,26.872,-40.23671340942383
1717857531380000000,26.971,-43.5478630065918
1717857531497000000,27.088,-46.49649429321289
1717857531597000000,27.188,-47.24003982543945
1717857531697000000,27.288,-47.652671813964844
1717857531796000000,27.387,-46.654788970947266
1717857531897000000,27.488,-48.883113861083984
1717857531997000000,27.588,-31.47604751586914
1717857532103000000,27.694,-35.69418716430664
1717857532213000000,27.804,-39.90895462036133
1717857532313000000,27.904,-43.24352264404297
1717857532413000000,28.004,-45.31095504760742
1717857532513000000,28.104,-46.6783561706543
1717857532613000000,28.204,-48.72957229614258
1717857532713000000,28.304,-48.099281311035156
1717857532813000000,28.404,-47.97837829589844
1717857532913000000,28.504,-49.80538558959961
1717857533013000000,28.604,-49.351043701171875
1717857533113000000,28.704,-30.267498016357422
1717857533229000000,28.82,-34.379173278808594
1717857533329000000,28.92,-38.44750213623047
1717857533429000000,29.02,-42.24793243408203
1717857533529000000,29.12,-45.42514419555664
1717857533629000000,29.22,-47.568565368652344
1717857533729000000,29.32,-46.542964935302734
1717857533828000000,29.419,-48.86762237548828
1717857533945000000,29.536,-45.382080078125
1717857534045000000,29.636,-48.26945114135742
1717857534145000000,29.736,-27.542621612548828
1717857534245000000,29.836,-31.651912689208984
1717857534344000000,29.935,-35.903316497802734
1717857534444000000,30.035,-39.35832977294922
1717857534561000000,30.152,-43.44846725463867
1717857534661000000,30.252,-46.3845100402832
1717857534761000000,30.352,-47.87639236450195
1717857534861000000,30.452,-47.8271484375
1717857534961000000,30.552,-46.19148254394531
1717857535061000000,30.652,-48.80253601074219
1717857535161000000,30.752,-47.49901580810547
1717857535261000000,30.852,-24.87225914001465
1717857535377000000,30.968,-29.65749168395996
1717857535477000000,31.068,-34.353111267089844
1717857535577000000,31.168,-38.6573600769043
1717857535677000000,31.268,-41.42494583129883
1717857535777000000,31.368,-44.710445404052734
1717857535876000000,31.467,-45.82036209106445
1717857535976000000,31.567,-47.40441131591797
1717857536076000000,31.667,-49.5556640625
1717857536193000000,31.784,-48.92287826538086
1717857536293000000,31.884,-34.76915740966797
1717857536393000000,31.984,-38.58168029785156
1717857536492000000,32.083,-41.38852310180664
1717857536593000000,32.184,-44.66398239135742
1717857536709000000,32.3,-47.035072326660156
1717857536809000000,32.4,-48.82218933105469
1717857536909000000,32.5,-47.62017059326172
1717857537023000000,32.614,-49.720672607421875
1717857537125000000,32.716,-46.641902923583984
1717857537242000000,32.832999755859376,-47.306495666503906
1717857537342000000,32.93300024414062,-30.158777236938477
1717857537442000000,33.03299975585937,-34.729644775390625
1717857537542000000,33.133000244140625,-38.88951110839844
1717857537642000000,33.232999755859375,-42.0255241394043
1717857537741000000,33.332,-44.21841812133789
1717857537858000000,33.448999755859376,-47.1247673034668
1717857537958000000,33.54900024414062,-47.56589126586914
1717857538058000000,33.64899975585938,-49.427818298339844
1717857538158000000,33.749000244140625,-48.58196258544922
1717857538258000000,33.848999755859374,-50.45667266845703
1717857538358000000,33.94900024414063,-36.99457931518555
1717857538474000000,34.064999755859375,-40.45592498779297
1717857538574000000,34.16500024414062,-44.11247253417969
1717857538674000000,34.26499975585938,-46.40715408325195
1717857538774000000,34.365000244140624,-48.076637268066406
1717857538874000000,34.464999755859374,-50.152252197265625
1717857538974000000,34.56500024414063,-48.07197952270508
1717857539074000000,34.66499975585938,-44.77666091918945
1717857539173000000,34.764,-47.41594314575195
1717857539274000000,34.86499975585937,-49.12931442260742
1717857539374000000,34.965000244140626,-23.15224838256836
1717857539490000000,35.080999755859374,-28.69856071472168
1717857539590000000,35.18100024414063,-33.43010330200195
1717857539690000000,35.280999755859376,-36.86199951171875
1717857539789000000,35.38,-40.83604431152344
1717857539889000000,35.48,-43.99034118652344
1717857540006000000,35.597000244140624,-46.518821716308594
1717857540123000000,35.714,-47.93495559692383
1717857540223000000,35.814,-49.81806564331055
1717857540322000000,35.912999755859374,-48.29695129394531
1717857540422000000,36.01300024414063,-26.7608585357666
1717857540539000000,36.13,-31.497522354125977
1717857540639000000,36.23,-35.93918228149414
1717857540739000000,36.33,-39.31416702270508
1717857540839000000,36.43,-42.830116271972656
1717857540939000000,36.53,-45.46231460571289
1717857541038000000,36.62900024414063,-47.05617141723633
1717857541155000000,36.746,-47.248802185058594
1717857541255000000,36.846,-48.708499908447266
1717857541355000000,36.946,-50.17210388183594
1717857541455000000,37.046,-36.84385681152344
1717857541555000000,37.146,-39.85594177246094
1717857541654000000,37.24500024414063,-42.68841552734375
1717857541754000000,37.34499975585938,-45.98518371582031
1717857541871000000,37.462,-47.6644401550293
1717857541971000000,37.562,-49.33171844482422
1717857542071000000,37.662,-49.29045104980469
1717857542171000000,37.762,-50.40242385864258
1717857542271000000,37.862,-49.306861877441406
1717857542371000000,37.962,-51.15620422363281
1717857542471000000,38.062,-47.450523376464844
1717857542588000000,38.179,-25.226985931396484
1717857542704000000,38.295,-31.00753402709961
1717857542804000000,38.395,-34.645206451416016
1717857542903000000,38.494,-38.7627067565918
1717857543020000000,38.611,-42.65177917480469
1717857543120000000,38.711,-45.75503158569336
1717857543220000000,38.811,-47.62971115112305
1717857543320000000,38.911,-49.15569305419922
1717857543420000000,39.011,-46.64508056640625
1717857543520000000,39.111,-48.91273880004883
1717857543619000000,39.21,-35.600738525390625
1717857543736000000,39.327,-39.652618408203125
1717857543836000000,39.427,-43.269378662109375
1717857543936000000,39.527,-45.892478942871094
1717857544036000000,39.627,-47.900001525878906
1717857544136000000,39.727,-47.425148010253906
1717857544236000000,39.827,-48.407196044921875
1717857544335000000,39.926,-49.48845672607422
1717857544435000000,40.026,-49.199859619140625
1717857544535000000,40.126,-49.352603912353516
1717857544652000000,40.243,-22.609283447265625
1717857544752000000,40.343,-27.551307678222656
1717857544852000000,40.443,-31.32093048095703
1717857544952000000,40.543,-35.71934127807617
1717857545051000000,40.642,-40.023475646972656
1717857545168000000,40.759,-43.242061614990234
1717857545268000000,40.859,-46.291080474853516
1717857545368000000,40.959,-47.90127182006836
1717857545468000000,41.059,-50.31195068359375
1717857545568000000,41.159,-47.16995620727539
1717857545684000000,41.275,-46.97417068481445
1717857545784000000,41.375,-25.702285766601562
1717857545884000000,41.475,-30.50214195251465
1717857545984000000,41.575,-34.0300407409668
1717857546084000000,41.675,-38.36026382446289
1717857546184000000,41.775,-41.98139572143555
1717857546284000000,41.875,-44.8023681640625
1717857546384000000,41.975,-46.703094482421875
1717857546500000000,42.091,-45.84473419189453
1717857546600000000,42.191,-47.20915603637695
1717857546700000000,42.291,-48.75071334838867
1717857546800000000,42.391,-32.58294677734375
1717857546900000000,42.491,-35.886810302734375
1717857546999000000,42.59,-39.86513137817383
1717857547099000000,42.69,-43.37282180786133
1717857547216000000,42.807,-46.37442398071289
1717857547333000000,42.924,-48.12998580932617
1717857547432000000,43.023,-49.747337341308594
1717857547532000000,43.123,-49.232173919677734
1717857547633000000,43.224,-50.701133728027344
1717857547749000000,43.34,-48.444175720214844
1717857547849000000,43.44,-28.82244300842285
1717857547949000000,43.54,-32.282413482666016
1717857548049000000,43.64,-36.69491195678711
1717857548149000000,43.74,-40.61125564575195
1717857548248000000,43.839,-43.304439544677734
1717857548365000000,43.956,-46.524200439453125
1717857548465000000,44.056,-45.941307067871094
1717857548565000000,44.156,-47.925601959228516
1717857548665000000,44.256,-47.39455795288086
1717857548765000000,44.356,-46.69417190551758
1717857548864000000,44.455,-19.634700775146484
1717857548981000000,44.572,-25.496004104614258
1717857549081000000,44.672,-29.280567169189453
1717857549181000000,44.772,-34.04513168334961
1717857549281000000,44.872,-38.20152282714844
1717857549381000000,44.972,-41.79814910888672
1717857549481000000,45.072,-43.82402038574219
1717857549581000000,45.172,-47.05712127685547
1717857549680000000,45.271,-48.712039947509766
1717857549797000000,45.388,-45.4109992980957
1717857549897000000,45.488,-29.406862258911133
1717857549997000000,45.588,-33.01299285888672
1717857550097000000,45.688,-37.27640151977539
1717857550197000000,45.788,-40.91623306274414
1717857550297000000,45.888,-43.29331970214844
1717857550396000000,45.987,-46.07685852050781
1717857550513000000,46.104,-48.5673942565918
1717857550613000000,46.204,-46.46418762207031
1717857550713000000,46.304,-46.23809814453125
1717857550813000000,46.404,-48.42546463012695
1717857550913000000,46.504,-47.538780212402344
1717857551012000000,46.603,-35.1700325012207
1717857551129000000,46.72,-39.886680603027344
1717857551229000000,46.82,-42.1389045715332
1717857551329000000,46.92,-45.51327133178711
1717857551429000000,47.02,-44.648372650146484
1717857551529000000,47.12,-46.76053237915039
1717857551629000000,47.22,-48.19734573364258
1717857551729000000,47.32,-47.53810119628906
1717857551828000000,47.419,-47.464927673339844
1717857551928000000,47.519,-22.115957260131836
1717857552045000000,47.636,-26.92605972290039
1717857552145000000,47.736,-31.7115421295166
1717857552245000000,47.836,-35.9578971862793
1717857552345000000,47.936,-39.097206115722656
1717857552445000000,48.036,-42.67200469970703
1717857552545000000,48.136,-45.59855651855469
1717857552645000000,48.236,-46.525169372558594
1717857552752000000,48.343,-45.53704071044922
1717857552861000000,48.452,-29.914127349853516
1717857552961000000,48.552,-33.275474548339844
1717857553060000000,48.651,-37.67529296875
1717857553161000000,48.752,-41.18522262573242
1717857553261000000,48.852,-44.03254699707031
1717857553377000000,48.968,-44.04480743408203
1717857553477000000,49.068,-46.762786865234375
1717857553577000000,49.168,-46.2841682434082
1717857553677000000,49.268,-48.21935272216797
1717857553783000000,49.374,-45.75930404663086
1717857553894000000,49.48500024414062,-34.746864318847656
1717857554010000000,49.60099975585938,-39.114288330078125
1717857554110000000,49.70100024414062,-41.892276763916016
1717857554209000000,49.8,-44.4279899597168
1717857554309000000,49.9,-43.23521041870117
1717857554426000000,50.01699975585937,-45.84019088745117
1717857554526000000,50.11700024414063,-45.131961822509766
1717857554626000000,50.216999755859376,-46.7701301574707
1717857554726000000,50.31700024414062,-45.64311981201172
1717857554826000000,50.41699975585937,-47.941978454589844
1717857554942000000,50.533000244140624,-26.408767700195312
1717857555042000000,50.63299975585937,-31.08429718017578
1717857555142000000,50.73300024414063,-35.26496505737305
1717857555242000000,50.832999755859376,-38.774349212646484
1717857555342000000,50.93300024414062,-42.06867218017578
1717857555441000000,51.032,-45.5417366027832
1717857555542000000,51.133000244140625,-47.54308319091797
1717857555641000000,51.232,-48.41676330566406
1717857555741000000,51.332,-46.9643440246582
1717857555848000000,51.439,-28.842262268066406
1717857555958000000,51.54900024414062,-32.98247528076172
1717857556057000000,51.648,-37.53260040283203
1717857556157000000,51.748,-40.38045120239258
1717857556274000000,51.86499975585937,-44.50636291503906
1717857556374000000,51.965000244140626,-45.7262077331543
1717857556474000000,52.064999755859375,-46.17593002319336
1717857556574000000,52.16500024414062,-48.05252456665039
1717857556674000000,52.26499975585938,-46.29376983642578
1717857556774000000,52.365000244140624,-48.79302978515625
1717857556880000000,52.471,-45.13909912109375
1717857556990000000,52.581000244140625,-33.900123596191406
1717857557090000000,52.680999755859375,-37.79642105102539
1717857557190000000,52.78100024414063,-40.924224853515625
1717857557290000000,52.88099975585938,-43.19108581542969
1717857557390000000,52.981000244140624,-45.67525863647461
1717857557490000000,53.080999755859374,-43.33366012573242
1717857557589000000,53.18,-45.847625732421875
1717857557706000000,53.296999755859375,-47.67888641357422
1717857557806000000,53.39700024414063,-49.4591064453125
1717857557913000000,53.504,-48.917030334472656
1717857558022000000,53.61300024414062,-32.77812957763672
1717857558139000000,53.73,-37.233619689941406
1717857558239000000,53.83,-40.843048095703125
1717857558339000000,53.93,-43.49032974243164
1717857558439000000,54.03,-45.89390182495117
1717857558539000000,54.13,-46.16611862182617
1717857558638000000,54.22900024414062,-46.334434509277344
1717857558738000000,54.32899975585938,-47.98170471191406
1717857558855000000,54.446,-46.41001510620117
1717857558955000000,54.546,-48.28697204589844
1717857559055000000,54.646,-32.44947814941406
1717857559155000000,54.746,-36.91140365600586
1717857559255000000,54.846,-40.069156646728516
1717857559354000000,54.94499975585938,-43.791114807128906
1717857559471000000,55.062,-46.775569915771484
1717857559571000000,55.162,-47.732887268066406
1717857559671000000,55.262,-48.82017135620117
1717857559771000000,55.362,-50.33658218383789
1717857559871000000,55.462,-46.627803802490234
1717857559978000000,55.56899975585937,-28.79503631591797
1717857560087000000,55.678,-32.974266052246094
1717857560187000000,55.778,-37.238189697265625
1717857560287000000,55.878,-41.052127838134766
1717857560387000000,55.978,-44.148441314697266
1717857560487000000,56.078,-46.51321792602539
1717857560587000000,56.178,-45.75096893310547
1717857560687000000,56.278,-47.92691421508789
1717857560786000000,56.37699975585937,-48.819087982177734
1717857560886000000,56.477000244140626,-46.792362213134766
1717857561008000000,56.599,-26.4946346282959
1717857561103000000,56.694,-29.657672882080078
1717857561203000000,56.794,-34.11738967895508
1717857561303000000,56.894,-37.70756912231445
1717857561403000000,56.994,-41.51365661621094
1717857561502000000,57.093000244140626,-44.853755950927734
1717857561619000000,57.21,-45.5509033203125
1717857561718000000,57.30900024414063,-47.34763717651367
1717857561819000000,57.41,-48.75505828857422
1717857561919000000,57.51,-47.98733139038086
1717857562019000000,57.61,-30.34741973876953
1717857562119000000,57.71,-34.538143157958984
1717857562218000000,57.808999755859375,-37.76438522338867
1717857562335000000,57.926,-42.06222915649414
1717857562435000000,58.026,-44.45266342163086
1717857562535000000,58.126,-46.71957015991211
1717857562635000000,58.226,-48.78016662597656
1717857562735000000,58.326,-48.918174743652344
1717857562835000000,58.426,-47.02518844604492
1717857562935000000,58.526,-47.652339935302734
1717857563034000000,58.62499975585938,-28.75298309326172
1717857563134000000,58.725000244140624,-31.941518783569336
1717857563251000000,58.842,-37.2110710144043
1717857563351000000,58.942,-40.30805587768555
1717857563450000000,59.040999755859374,-43.42142105102539
1717857563551000000,59.142,-45.48150634765625
1717857563650000000,59.24099975585938,-46.33808898925781
1717857563750000000,59.34100024414062,-48.52102279663086
1717857563867000000,59.458,-49.15644073486328
1717857563967000000,59.558,-50.7685661315918
1717857564067000000,59.658,-46.8820686340332
1717857564167000000,59.758,-32.55583953857422
1717857564266000000,59.85699975585938,-35.953617095947266
1717857564367000000,59.958,-40.08738327026367
1717857564483000000,60.074,-43.82075881958008
1717857564583000000,60.174,-46.75776290893555
1717857564683000000,60.274,-45.899967193603516
1717857564783000000,60.374,-45.394775390625
1717857564883000000,60.474,-44.924461364746094
1717857564983000000,60.574,-46.77132034301758
1717857565082000000,60.67299975585937,-46.51137161254883
1717857565182000000,60.773000244140626,-32.54930114746094
1717857565299000000,60.89,-37.42531204223633
1717857565399000000,60.99,-40.45447540283203
1717857565499000000,61.09,-43.587867736816406
1717857565598000000,61.18900024414062,-45.9015998840332
1717857565699000000,61.29,-47.56045150756836
1717857565798000000,61.389000244140625,-49.48091125488281
1717857565898000000,61.488999755859375,-48.6765251159668
1717857566015000000,61.606,-47.3968505859375
1717857566115000000,61.706,-47.42298126220703
1717857566215000000,61.806,-33.89251708984375
1717857566315000000,61.906,-37.2944450378418
1717857566414000000,62.005000244140625,-41.459564208984375
1717857566531000000,62.122,-45.17070007324219
1717857566631000000,62.222,-47.84026336669922
1717857566731000000,62.322,-44.5253791809082
1717857566831000000,62.422,-47.00511932373047
1717857566931000000,62.522,-46.90192413330078
1717857567031000000,62.622,-47.69466018676758
1717857567131000000,62.722,-48.22660827636719
1717857567231000000,62.822,-21.02269172668457
1717857567347000000,62.938,-26.896114349365234
1717857567447000000,63.038,-30.58631706237793
1717857567547000000,63.138,-34.915740966796875
1717857567647000000,63.238,-39.00099182128906
1717857567747000000,63.338,-41.880943298339844
1717857567846000000,63.43700024414063,-44.85675048828125
1717857567946000000,63.53699975585938,-46.91080856323242
1717857568048000000,63.639,-48.61219787597656
1717857568163000000,63.754,-48.43803405761719
1717857568263000000,63.854,-19.322898864746094
1717857568363000000,63.954,-23.195100784301758
1717857568463000000,64.054,-28.088605880737305
1717857568563000000,64.154,-32.75023651123047
1717857568679000000,64.27,-36.92360305786133
1717857568779000000,64.37,-40.89252471923828
1717857568879000000,64.47,-44.0647087097168
1717857568979000000,64.57,-46.54088592529297
1717857569079000000,64.67,-47.66461181640625
1717857569179000000,64.77,-47.75274658203125
1717857569279000000,64.87,-22.124629974365234
1717857569395000000,64.986,-27.199081420898438
1717857569495000000,65.086,-30.974000930786133
1717857569595000000,65.186,-35.41270446777344
1717857569695000000,65.286,-39.496639251708984
1717857569795000000,65.386,-42.44652557373047
1717857569895000000,65.486,-45.47795486450195
1717857569994000000,65.58499975585937,-45.1552848815918
1717857570094000000,65.68500024414062,-47.063743591308594
1717857570194000000,65.78499975585937,-48.259098052978516
